datetime,azimuth,elevation,tracker_theta
2025-07-28 15:00:00+02:00,219.21203647499146,52.323237387912734,26.021821864011713
2025-07-28 16:00:00+02:00,238.02652775831717,45.28868709779324,40.023130786232876
2025-07-28 17:00:00+02:00,253.1348306229626,36.77359568021468,52.011361559069215
2025-07-28 18:00:00+02:00,265.94530584558913,27.588012301149096,62.35300799004306
2025-07-28 19:00:00+02:00,277.56661960185147,18.261349959968427,71.58901519729102
2025-07-28 20:00:00+02:00,288.7907508064669,9.20453207256713,80.28687430654445
2025-07-28 21:00:00+02:00,300.2046357436187,0.9989449902603148,88.84416653459049
2025-07-28 22:00:00+02:00,312.2560149376774,-6.954630759775768,0.0
2025-07-28 23:00:00+02:00,325.2474349451495,-13.130705052597817,0.0
2025-07-29 00:00:00+02:00,339.26248830535246,-17.497353377116593,0.0
2025-07-29 01:00:00+02:00,354.07298366339194,-19.66656252732271,0.0
2025-07-29 02:00:00+02:00,9.144114137823294,-19.413551469837152,0.0
2025-07-29 03:00:00+02:00,23.827945914729526,-16.76605910538469,0.0
2025-07-29 04:00:00+02:00,37.64367616595371,-11.992521523405726,0.0
2025-07-29 05:00:00+02:00,50.43288657755545,-5.499946058877914,0.0
2025-07-29 06:00:00+02:00,62.33340379483275,2.5403231548775462,-87.13224813701525
2025-07-29 07:00:00+02:00,73.68284820067373,11.015862367926143,-78.53381898949792
2025-07-29 08:00:00+02:00,84.95706319264059,20.1515502322947,-69.77647524448125
2025-07-29 09:00:00+02:00,96.77918418867955,29.469177129496746,-60.358335878287534
2025-07-29 10:00:00+02:00,109.99763943012795,38.54276321404921,-49.70971923164168
2025-07-29 11:00:00+02:00,125.79087799635727,46.79497193246611,-37.30236310930437
2025-07-29 12:00:00+02:00,145.55012537401586,53.33417093416096,-22.83712982235102
2025-07-29 13:00:00+02:00,169.74455418311584,56.90351114913794,-6.619302485896592
2025-07-29 14:00:00+02:00,195.74663124959554,56.441646861849826,10.205239331494868
2025-07-29 15:00:00+02:00,219.06169106362037,52.10466699040333,26.127084521710294
2025-07-29 16:00:00+02:00,237.84704735893266,45.08780418203877,40.16568866467908
2025-07-29 17:00:00+02:00,252.95531214922738,36.584612525783335,52.17606021545309
2025-07-29 18:00:00+02:00,265.7755478995821,27.40406788338889,62.53218878528081
2025-07-29 19:00:00+02:00,277.4090830605029,18.076678049663762,71.78114027624693
2025-07-29 20:00:00+02:00,288.64633815182646,9.015415496437702,80.49403352273593
2025-07-29 21:00:00+02:00,300.0751935196417,0.8225686003071848,89.04948044986476
2025-07-29 22:00:00+02:00,312.14559918216116,-7.166801388924318,0.0
2025-07-29 23:00:00+02:00,325.16278767632025,-13.355064327397505,0.0
2025-07-30 00:00:00+02:00,339.21214239315225,-17.73171690656323,0.0
2025-07-30 01:00:00+02:00,354.0643141393573,-19.905863935248824,0.0
2025-07-30 02:00:00+02:00,9.179450479501952,-19.65088187620105,0.0
2025-07-30 03:00:00+02:00,23.903072576667455,-16.99490405388628,0.0
2025-07-30 04:00:00+02:00,37.75035364812118,-12.20876603337282,0.0
2025-07-30 05:00:00+02:00,50.562834673121756,-5.702479472353968,0.0
2025-07-30 06:00:00+02:00,62.48074036252842,2.361669855750131,-87.33743901511608
2025-07-30 07:00:00+02:00,73.8445314049253,10.836222512281509,-78.72945190060825
2025-07-30 08:00:00+02:00,85.13219649820496,19.975959120986236,-69.95747669190939
2025-07-30 09:00:00+02:00,96.9676023636348,29.292782696862126,-60.525642189829775
2025-07-30 10:00:00+02:00,110.1970078658336,38.35885422914822,-49.8599470358475
2025-07-30 11:00:00+02:00,125.98975617629071,46.595702980780715,-37.42551708956984
2025-07-30 12:00:00+02:00,145.7143573845898,53.113364544495774,-22.916038640609436
2025-07-30 13:00:00+02:00,169.81307777664324,56.664514787835195,-6.635519762528527
2025-07-30 14:00:00+02:00,195.68569731956384,56.20187730182401,10.25821333740732
2025-07-30 15:00:00+02:00,218.91308534777139,51.88026070631674,26.237527561019096
2025-07-30 16:00:00+02:00,237.66776853602278,44.88104665386774,40.31383538875628
2025-07-30 17:00:00+02:00,252.77512365293842,36.38985998507792,52.34634261810405
2025-07-30 18:00:00+02:00,265.60473577110645,27.21447218411756,62.71683887982275
2025-07-30 19:00:00+02:00,277.2503936419097,17.88644378552372,71.97867360895795
2025-07-30 20:00:00+02:00,288.5008571901517,8.820860389479968,80.70660017074036
2025-07-30 21:00:00+02:00,299.94492668356713,0.6433466654577211,89.2575493030432
2025-07-30 22:00:00+02:00,312.03478734434015,-7.384571137685796,0.0
2025-07-30 23:00:00+02:00,325.07840515120074,-13.58501067080952,0.0
2025-07-31 00:00:00+02:00,339.1629733968101,-17.971555555863134,0.0
2025-07-31 01:00:00+02:00,354.0579032070568,-20.150364481854407,0.0
2025-07-31 02:00:00+02:00,9.218093219585853,-19.892953099544687,0.0
2025-07-31 03:00:00+02:00,23.982307640957742,-17.227907251139662,0.0
2025-07-31 04:00:00+02:00,37.861621226808495,-12.428567668997365,0.0
2025-07-31 05:00:00+02:00,50.6976050213467,-5.908045043102506,0.0
2025-07-31 06:00:00+02:00,62.633002991561796,2.181435527434664,-87.5439684687331
2025-07-31 07:00:00+02:00,74.01121596081032,10.654238223463379,-78.92742188485573
2025-07-31 08:00:00+02:00,85.31243639581533,19.79805096464403,-70.14069285757411
2025-07-31 09:00:00+02:00,97.16127821238092,29.113954671014916,-60.69491915083375
2025-07-31 10:00:00+02:00,110.40179227020434,38.17220178638484,-50.01172270229115
2025-07-31 11:00:00+02:00,126.19409580059715,46.393173017055595,-37.54945459276175
2025-07-31 12:00:00+02:00,145.88381701028845,52.8886058363715,-22.994433936196494
2025-07-31 13:00:00+02:00,169.88627241977701,56.42080535104994,-6.649424164788223
2025-07-31 14:00:00+02:00,195.62834163307812,55.956720383392316,10.315278078163457
2025-07-31 15:00:00+02:00,218.7663266884254,51.650091504971485,26.353183119419814
2025-07-31 16:00:00+02:00,237.48882340906184,44.668473271321844,40.4675753635408
2025-07-31 17:00:00+02:00,252.59438657081762,36.18938859221939,52.52218667461849
2025-07-31 18:00:00+02:00,265.4329722787811,27.01927387638463,62.906915309929715
2025-07-31 19:00:00+02:00,277.09063661931606,17.690698743363587,72.18155477938491
2025-07-31 20:00:00+02:00,288.3543782314699,8.620931301034624,80.92448871940012
2025-07-31 21:00:00+02:00,299.81389290447834,0.4615543111694961,89.46804156791246
2025-07-31 22:00:00+02:00,311.9236266592943,-7.607873999897307,0.0
2025-07-31 23:00:00+02:00,324.9943268935415,-13.820472615852731,0.0
2025-08-01 00:00:00+02:00,339.1150163149596,-18.216792603699865,0.0
2025-08-01 01:00:00+02:00,354.0537829849127,-20.399982156944645,0.0
2025-08-01 02:00:00+02:00,9.260068974468538,-20.13967828332164,0.0
2025-08-01 03:00:00+02:00,24.06566620271775,-17.464979082409084,0.0
2025-08-01 04:00:00+02:00,37.97747752997668,-12.651837730232458,0.0
2025-08-01 05:00:00+02:00,50.837178375272856,-6.116558851280013,0.0
2025-08-01 06:00:00+02:00,62.79015550054555,1.9998187091976547,-87.75158091933122
2025-08-01 07:00:00+02:00,74.18284980070769,10.469979567538145,-79.12762979594046
2025-08-01 08:00:00+02:00,85.49771453789947,19.617884128335874,-70.32604724192562
2025-08-01 09:00:00+02:00,97.36012442412652,28.93274316081337,-60.86610692678568
2025-08-01 10:00:00+02:00,110.61188143666243,37.98285101402892,-50.16500062837877
2025-08-01 11:00:00+02:00,126.40375832307075,46.187428504479385,-37.67414038797536
2025-08-01 12:00:00+02:00,146.05835251495233,52.65995256727072,-23.072282174556424
2025-08-01 13:00:00+02:00,169.96403016342902,56.17245881688254,-6.660974397959583
2025-08-01 14:00:00+02:00,195.57456658981874,55.70626101143662,10.376477680166284
2025-08-01 15:00:00+02:00,218.6215108039411,51.4142356379464,26.47407914079443
2025-08-01 16:00:00+02:00,237.3103355241476,44.450146994250375,40.62690870923021
2025-08-01 17:00:00+02:00,252.41321615765168,35.983253331177536,52.70356618935088
2025-08-01 18:00:00+02:00,265.2603553840012,26.818526028349332,63.102371345609015
2025-08-01 19:00:00+02:00,276.92989303538195,17.489498756939717,72.3897198714303
2025-08-01 20:00:00+02:00,288.20696757639257,8.415697757595716,81.14760930340297
2025-08-01 21:00:00+02:00,299.68214582190285,0.2773732222194458,89.68073546117535
2025-08-01 22:00:00+02:00,311.81216018749626,-7.836640898696846,0.0
2025-08-01 23:00:00+02:00,324.9105880912083,-14.061376190070112,0.0
2025-08-02 00:00:00+02:00,339.06830175198616,-18.467349478583948,0.0
2025-08-02 01:00:00+02:00,354.05198126997925,-20.654633800477697,0.0
2025-08-02 02:00:00+02:00,9.305400145452268,-20.390970128325346,0.0
2025-08-02 03:00:00+02:00,24.153159195259605,-17.706030192785477,0.0
2025-08-02 04:00:00+02:00,38.097917060844054,-12.878488458687828,0.0
2025-08-02 05:00:00+02:00,50.98153145920082,-6.327938530577293,0.0
